harness,task,model,run,build_ok,test_ok,in_tok,out_tok,cost_usd,model_calls,telemetry_note,latency_s,workdir,transcript_path,error
raw_api,ng-feat1-reading-time,Modelo L,2,True,True,517,450,0.0009,1,legacy raw_api row; one OpenRouter request,11.3,results\ng-feat1-reading-time__qwen_qwen3-coder__r2,results\ng-feat1-reading-time__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo L,3,True,True,517,460,0.0009,1,legacy raw_api row; one OpenRouter request,3.9,results\ng-feat1-reading-time__qwen_qwen3-coder__r3,results\ng-feat1-reading-time__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo C,1,True,True,517,447,0.0004,1,legacy raw_api row; one OpenRouter request,9.3,results\ng-feat1-reading-time__qwen_qwen3-coder-next__r1,results\ng-feat1-reading-time__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo C,2,True,True,517,446,0.0004,1,legacy raw_api row; one OpenRouter request,3.9,results\ng-feat1-reading-time__qwen_qwen3-coder-next__r2,results\ng-feat1-reading-time__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo C,3,True,True,517,453,0.0004,1,legacy raw_api row; one OpenRouter request,3.2,results\ng-feat1-reading-time__qwen_qwen3-coder-next__r3,results\ng-feat1-reading-time__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo I,1,True,True,570,1393,0.002,1,legacy raw_api row; one OpenRouter request,27.0,results\ng-feat1-reading-time__qwen_qwen3.7-plus__r1,results\ng-feat1-reading-time__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo I,2,True,True,570,1196,0.0017,1,legacy raw_api row; one OpenRouter request,25.1,results\ng-feat1-reading-time__qwen_qwen3.7-plus__r2,results\ng-feat1-reading-time__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo I,3,True,True,570,2492,0.0034,1,legacy raw_api row; one OpenRouter request,46.4,results\ng-feat1-reading-time__qwen_qwen3.7-plus__r3,results\ng-feat1-reading-time__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo F,1,True,True,545,2218,0.0006,1,legacy raw_api row; one OpenRouter request,23.7,results\ng-feat1-reading-time__tencent_hy3-preview__r1,results\ng-feat1-reading-time__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo F,2,True,True,545,4987,0.0013,1,legacy raw_api row; one OpenRouter request,57.7,results\ng-feat1-reading-time__tencent_hy3-preview__r2,results\ng-feat1-reading-time__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo F,3,True,True,545,3728,0.001,1,legacy raw_api row; one OpenRouter request,41.9,results\ng-feat1-reading-time__tencent_hy3-preview__r3,results\ng-feat1-reading-time__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo H,1,True,True,511,2422,0.0044,1,legacy raw_api row; one OpenRouter request,18.5,results\ng-feat1-reading-time__z-ai_glm-4.7__r1,results\ng-feat1-reading-time__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo H,2,True,True,511,2231,0.0041,1,legacy raw_api row; one OpenRouter request,33.6,results\ng-feat1-reading-time__z-ai_glm-4.7__r2,results\ng-feat1-reading-time__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo H,3,True,True,511,1818,0.0034,1,legacy raw_api row; one OpenRouter request,27.3,results\ng-feat1-reading-time__z-ai_glm-4.7__r3,results\ng-feat1-reading-time__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo B,1,True,True,518,1807,0.0077,1,legacy raw_api row; one OpenRouter request,48.9,results\ng-feat1-reading-time__z-ai_glm-5.2__r1,results\ng-feat1-reading-time__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo B,2,True,True,518,1266,0.0056,1,legacy raw_api row; one OpenRouter request,24.3,results\ng-feat1-reading-time__z-ai_glm-5.2__r2,results\ng-feat1-reading-time__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,ng-feat1-reading-time,Modelo B,3,True,True,518,1763,0.0076,1,legacy raw_api row; one OpenRouter request,27.6,results\ng-feat1-reading-time__z-ai_glm-5.2__r3,results\ng-feat1-reading-time__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo A,1,True,True,690,970,0.0002,1,legacy raw_api row; one OpenRouter request,8.3,results\ng-feat2-service-search__deepseek_deepseek-v4-flash__r1,results\ng-feat2-service-search__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo A,2,True,True,690,863,0.0002,1,legacy raw_api row; one OpenRouter request,9.0,results\ng-feat2-service-search__deepseek_deepseek-v4-flash__r2,results\ng-feat2-service-search__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo A,3,True,True,690,846,0.0002,1,legacy raw_api row; one OpenRouter request,8.3,results\ng-feat2-service-search__deepseek_deepseek-v4-flash__r3,results\ng-feat2-service-search__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo K,1,True,True,690,1835,0.0019,1,legacy raw_api row; one OpenRouter request,30.0,results\ng-feat2-service-search__deepseek_deepseek-v4-pro__r1,results\ng-feat2-service-search__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo K,2,True,True,690,1067,0.0012,1,legacy raw_api row; one OpenRouter request,19.5,results\ng-feat2-service-search__deepseek_deepseek-v4-pro__r2,results\ng-feat2-service-search__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo K,3,True,True,690,1017,0.0012,1,legacy raw_api row; one OpenRouter request,18.6,results\ng-feat2-service-search__deepseek_deepseek-v4-pro__r3,results\ng-feat2-service-search__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo D,1,True,True,761,711,0.0013,1,legacy raw_api row; one OpenRouter request,3.7,results\ng-feat2-service-search__google_gemini-3.1-flash-lite__r1,results\ng-feat2-service-search__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo D,2,True,True,760,711,0.0013,1,legacy raw_api row; one OpenRouter request,3.3,results\ng-feat2-service-search__google_gemini-3.1-flash-lite__r2,results\ng-feat2-service-search__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo D,3,True,True,761,711,0.0013,1,legacy raw_api row; one OpenRouter request,3.1,results\ng-feat2-service-search__google_gemini-3.1-flash-lite__r3,results\ng-feat2-service-search__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo E,1,True,True,719,948,0.0011,1,legacy raw_api row; one OpenRouter request,17.9,results\ng-feat2-service-search__minimax_minimax-m2.7__r1,results\ng-feat2-service-search__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo E,2,False,False,721,979,0.0012,1,legacy raw_api row; one OpenRouter request,12.9,results\ng-feat2-service-search__minimax_minimax-m2.7__r2,results\ng-feat2-service-search__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo E,3,True,True,716,918,0.0011,1,legacy raw_api row; one OpenRouter request,20.9,results\ng-feat2-service-search__minimax_minimax-m2.7__r3,results\ng-feat2-service-search__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo G,1,True,True,854,924,0.0014,1,legacy raw_api row; one OpenRouter request,13.1,results\ng-feat2-service-search__minimax_minimax-m3__r1,results\ng-feat2-service-search__minimax_minimax-m3__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo G,2,True,True,854,929,0.0014,1,legacy raw_api row; one OpenRouter request,12.9,results\ng-feat2-service-search__minimax_minimax-m3__r2,results\ng-feat2-service-search__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo G,3,True,True,854,1040,0.0015,1,legacy raw_api row; one OpenRouter request,13.5,results\ng-feat2-service-search__minimax_minimax-m3__r3,results\ng-feat2-service-search__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo L,1,True,True,636,566,0.0012,1,legacy raw_api row; one OpenRouter request,6.9,results\ng-feat2-service-search__qwen_qwen3-coder__r1,results\ng-feat2-service-search__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo L,2,True,True,636,566,0.0012,1,legacy raw_api row; one OpenRouter request,9.6,results\ng-feat2-service-search__qwen_qwen3-coder__r2,results\ng-feat2-service-search__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo L,3,True,True,636,568,0.0012,1,legacy raw_api row; one OpenRouter request,11.2,results\ng-feat2-service-search__qwen_qwen3-coder__r3,results\ng-feat2-service-search__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo C,1,True,True,636,571,0.0005,1,legacy raw_api row; one OpenRouter request,8.5,results\ng-feat2-service-search__qwen_qwen3-coder-next__r1,results\ng-feat2-service-search__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo C,2,True,True,636,571,0.0005,1,legacy raw_api row; one OpenRouter request,15.1,results\ng-feat2-service-search__qwen_qwen3-coder-next__r2,results\ng-feat2-service-search__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo C,3,True,True,636,571,0.0005,1,legacy raw_api row; one OpenRouter request,5.9,results\ng-feat2-service-search__qwen_qwen3-coder-next__r3,results\ng-feat2-service-search__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo I,1,True,True,694,2661,0.0036,1,legacy raw_api row; one OpenRouter request,50.4,results\ng-feat2-service-search__qwen_qwen3.7-plus__r1,results\ng-feat2-service-search__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo I,2,True,True,694,2520,0.0034,1,legacy raw_api row; one OpenRouter request,47.7,results\ng-feat2-service-search__qwen_qwen3.7-plus__r2,results\ng-feat2-service-search__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo I,3,True,True,694,1935,0.0027,1,legacy raw_api row; one OpenRouter request,36.6,results\ng-feat2-service-search__qwen_qwen3.7-plus__r3,results\ng-feat2-service-search__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo F,1,True,True,700,2369,0.0007,1,legacy raw_api row; one OpenRouter request,40.6,results\ng-feat2-service-search__tencent_hy3-preview__r1,results\ng-feat2-service-search__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo F,2,True,True,700,2173,0.0006,1,legacy raw_api row; one OpenRouter request,43.5,results\ng-feat2-service-search__tencent_hy3-preview__r2,results\ng-feat2-service-search__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo F,3,True,True,700,2534,0.0007,1,legacy raw_api row; one OpenRouter request,46.8,results\ng-feat2-service-search__tencent_hy3-preview__r3,results\ng-feat2-service-search__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo H,1,True,True,632,2135,0.004,1,legacy raw_api row; one OpenRouter request,54.6,results\ng-feat2-service-search__z-ai_glm-4.7__r1,results\ng-feat2-service-search__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo H,2,True,True,632,2071,0.0039,1,legacy raw_api row; one OpenRouter request,30.3,results\ng-feat2-service-search__z-ai_glm-4.7__r2,results\ng-feat2-service-search__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo H,3,True,True,632,2125,0.004,1,legacy raw_api row; one OpenRouter request,29.8,results\ng-feat2-service-search__z-ai_glm-4.7__r3,results\ng-feat2-service-search__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo B,1,True,True,639,1643,0.0072,1,legacy raw_api row; one OpenRouter request,22.5,results\ng-feat2-service-search__z-ai_glm-5.2__r1,results\ng-feat2-service-search__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo B,2,True,True,639,1589,0.007,1,legacy raw_api row; one OpenRouter request,35.1,results\ng-feat2-service-search__z-ai_glm-5.2__r2,results\ng-feat2-service-search__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,ng-feat2-service-search,Modelo B,3,True,True,639,1455,0.0065,1,legacy raw_api row; one OpenRouter request,55.6,results\ng-feat2-service-search__z-ai_glm-5.2__r3,results\ng-feat2-service-search__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo A,1,True,True,699,579,0.0002,1,legacy raw_api row; one OpenRouter request,35.3,results\re-bug1-favorite-count__deepseek_deepseek-v4-flash__r1,results\re-bug1-favorite-count__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo A,2,True,True,699,898,0.0002,1,legacy raw_api row; one OpenRouter request,8.7,results\re-bug1-favorite-count__deepseek_deepseek-v4-flash__r2,results\re-bug1-favorite-count__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo A,3,True,True,699,803,0.0002,1,legacy raw_api row; one OpenRouter request,8.3,results\re-bug1-favorite-count__deepseek_deepseek-v4-flash__r3,results\re-bug1-favorite-count__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo K,1,True,True,699,990,0.0012,1,legacy raw_api row; one OpenRouter request,16.6,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r1,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo K,2,True,True,699,700,0.0009,1,legacy raw_api row; one OpenRouter request,12.3,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r2,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo K,3,True,True,699,819,0.001,1,legacy raw_api row; one OpenRouter request,13.0,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r3,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo D,1,True,True,767,654,0.0012,1,legacy raw_api row; one OpenRouter request,2.7,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r1,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo D,2,True,True,767,654,0.0012,1,legacy raw_api row; one OpenRouter request,2.4,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r2,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo D,3,True,True,766,654,0.0012,1,legacy raw_api row; one OpenRouter request,2.8,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r3,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo E,1,True,True,692,1370,0.0015,1,legacy raw_api row; one OpenRouter request,5.1,results\re-bug1-favorite-count__minimax_minimax-m2.7__r1,results\re-bug1-favorite-count__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo E,2,True,True,695,1271,0.0014,1,legacy raw_api row; one OpenRouter request,19.8,results\re-bug1-favorite-count__minimax_minimax-m2.7__r2,results\re-bug1-favorite-count__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo E,3,True,True,692,807,0.001,1,legacy raw_api row; one OpenRouter request,4.5,results\re-bug1-favorite-count__minimax_minimax-m2.7__r3,results\re-bug1-favorite-count__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo G,1,True,True,830,742,0.0011,1,legacy raw_api row; one OpenRouter request,16.5,results\re-bug1-favorite-count__minimax_minimax-m3__r1,results\re-bug1-favorite-count__minimax_minimax-m3__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo G,2,True,True,830,820,0.0012,1,legacy raw_api row; one OpenRouter request,35.3,results\re-bug1-favorite-count__minimax_minimax-m3__r2,results\re-bug1-favorite-count__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo G,3,True,True,830,969,0.0014,1,legacy raw_api row; one OpenRouter request,17.3,results\re-bug1-favorite-count__minimax_minimax-m3__r3,results\re-bug1-favorite-count__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo L,1,True,True,613,497,0.001,1,legacy raw_api row; one OpenRouter request,13.0,results\re-bug1-favorite-count__qwen_qwen3-coder__r1,results\re-bug1-favorite-count__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo L,2,True,True,613,497,0.001,1,legacy raw_api row; one OpenRouter request,8.6,results\re-bug1-favorite-count__qwen_qwen3-coder__r2,results\re-bug1-favorite-count__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo L,3,True,True,613,497,0.001,1,legacy raw_api row; one OpenRouter request,8.5,results\re-bug1-favorite-count__qwen_qwen3-coder__r3,results\re-bug1-favorite-count__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo C,1,True,True,613,498,0.0005,1,legacy raw_api row; one OpenRouter request,3.8,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r1,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo C,2,True,True,613,498,0.0005,1,legacy raw_api row; one OpenRouter request,11.2,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r2,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo C,3,True,True,613,498,0.0005,1,legacy raw_api row; one OpenRouter request,7.7,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r3,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo I,1,True,True,695,1157,0.0017,1,legacy raw_api row; one OpenRouter request,25.4,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r1,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo I,2,True,True,695,1513,0.0022,1,legacy raw_api row; one OpenRouter request,30.2,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r2,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo I,3,True,True,695,1168,0.0017,1,legacy raw_api row; one OpenRouter request,24.8,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r3,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo F,1,True,True,695,2026,0.0006,1,legacy raw_api row; one OpenRouter request,37.4,results\re-bug1-favorite-count__tencent_hy3-preview__r1,results\re-bug1-favorite-count__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo F,2,True,True,695,2164,0.0006,1,legacy raw_api row; one OpenRouter request,39.9,results\re-bug1-favorite-count__tencent_hy3-preview__r2,results\re-bug1-favorite-count__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo F,3,True,True,695,3311,0.0009,1,legacy raw_api row; one OpenRouter request,63.3,results\re-bug1-favorite-count__tencent_hy3-preview__r3,results\re-bug1-favorite-count__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo H,1,True,True,610,1267,0.0025,1,legacy raw_api row; one OpenRouter request,16.7,results\re-bug1-favorite-count__z-ai_glm-4.7__r1,results\re-bug1-favorite-count__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo H,2,True,True,610,1303,0.0025,1,legacy raw_api row; one OpenRouter request,29.2,results\re-bug1-favorite-count__z-ai_glm-4.7__r2,results\re-bug1-favorite-count__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo H,3,True,True,610,1658,0.0031,1,legacy raw_api row; one OpenRouter request,21.5,results\re-bug1-favorite-count__z-ai_glm-4.7__r3,results\re-bug1-favorite-count__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo B,1,True,True,617,861,0.0041,1,legacy raw_api row; one OpenRouter request,16.9,results\re-bug1-favorite-count__z-ai_glm-5.2__r1,results\re-bug1-favorite-count__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo B,2,True,True,617,913,0.0043,1,legacy raw_api row; one OpenRouter request,19.2,results\re-bug1-favorite-count__z-ai_glm-5.2__r2,results\re-bug1-favorite-count__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,Modelo B,3,True,True,617,884,0.0042,1,legacy raw_api row; one OpenRouter request,26.5,results\re-bug1-favorite-count__z-ai_glm-5.2__r3,results\re-bug1-favorite-count__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo A,1,True,True,166,374,0.0001,1,legacy raw_api row; one OpenRouter request,4.5,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r1,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo A,2,True,True,166,489,0.0001,1,legacy raw_api row; one OpenRouter request,4.7,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r2,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo A,3,True,True,166,1275,0.0002,1,legacy raw_api row; one OpenRouter request,13.8,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r3,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo K,1,True,True,166,815,0.0008,1,legacy raw_api row; one OpenRouter request,16.4,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r1,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo K,2,True,True,166,124,0.0002,1,legacy raw_api row; one OpenRouter request,26.6,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r2,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo K,3,True,True,166,1235,0.0011,1,legacy raw_api row; one OpenRouter request,24.5,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r3,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,Modelo D,1,True,True,171,139,0.0003,1,legacy raw_api row; one OpenRouter request,2.2,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r1,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
